PartID	TrialNum	Card	Rule	RespTime	Correct
1	1	2	0	1.050	1	0	1	0	1	2	1	3	3	2	2	0	3	1	1	0
1	2	1	0	1.699	1	0	1	0	1	2	1	3	3	2	2	0	3	0	3	3
1	3	4	0	1.436	1	0	1	0	1	2	1	3	3	2	2	0	3	2	1	1
1	4	1	0	1.302	1	0	1	0	1	2	1	3	3	2	2	0	3	0	0	0
1	5	2	0	1.101	1	0	1	0	1	2	1	3	3	2	2	0	3	1	2	3
1	6	3	0	1.104	1	0	1	0	1	2	1	3	3	2	2	0	3	3	3	0
1	7	4	0	2.276	1	0	1	0	1	2	1	3	3	2	2	0	3	2	1	3
1	8	1	0	1.186	1	0	1	0	1	2	1	3	3	2	2	0	3	0	0	2
1	9	2	0	1.066	1	0	1	0	1	2	1	3	3	2	2	0	3	1	3	3
1	10	3	0	1.354	1	0	1	0	1	2	1	3	3	2	2	0	3	3	0	1
1	11	4	1	1.203	0	0	1	0	1	2	1	3	3	2	2	0	3	2	2	0
1	12	1	1	1.012	1	0	1	0	1	2	1	3	3	2	2	0	3	0	1	2
1	13	3	1	1.733	1	0	1	0	1	2	1	3	3	2	2	0	3	2	3	1
