PartID	TrialNum	Card	Rule	RespTime	Correct
1	1	2	0	5.083	1	0	1	0	1	2	1	3	3	2	2	0	3	1	1	0
1	2	1	0	2.329	1	0	1	0	1	2	1	3	3	2	2	0	3	0	3	3
1	3	4	0	2.176	1	0	1	0	1	2	1	3	3	2	2	0	3	2	1	1
1	4	1	0	0.851	1	0	1	0	1	2	1	3	3	2	2	0	3	0	0	0
1	5	2	0	0.900	1	0	1	0	1	2	1	3	3	2	2	0	3	1	2	3
1	6	3	0	0.916	1	0	1	0	1	2	1	3	3	2	2	0	3	3	3	0
1	7	4	0	1.053	1	0	1	0	1	2	1	3	3	2	2	0	3	2	1	3
1	8	1	0	1.051	1	0	1	0	1	2	1	3	3	2	2	0	3	0	0	2
1	9	2	0	2.739	1	0	1	0	1	2	1	3	3	2	2	0	3	1	3	3
1	10	3	0	0.991	1	0	1	0	1	2	1	3	3	2	2	0	3	3	0	1
1	11	4	1	0.992	0	0	1	0	1	2	1	3	3	2	2	0	3	2	2	0
1	12	1	1	3.011	1	0	1	0	1	2	1	3	3	2	2	0	3	0	1	2
1	13	3	1	1.774	1	0	1	0	1	2	1	3	3	2	2	0	3	2	3	1
1	14	2	1	1.866	1	0	1	0	1	2	1	3	3	2	2	0	3	3	2	0
